file	line	verdict	decls	how	quote
HANDOFF.md	2889	REFUTED	not_wf_stepW	line	REFUTED** (`not_wf_stepW`, `[propext]`). `R∧ᵢ` puts the modality
HANDOFF.md	2926	sorry-free	provableGbuC_of_not_provableV	line	`provableGbuC_of_not_provableV` remain sorry-free at
HANDOFF.md	2938	sorry-free	NonHatCirc,searchO	near	still sorry-free at `[propext, Quot.sound]`.
HANDOFF.md	2961	proved	sfL_dec	line	the search is proved outright, by `sfL_dec` on the offending member.
HANDOFF.md	2982	refuted	CleanReg	line	`CleanReg` is not a gap to be filled. It is refuted, kernel-checked
HANDOFF.md	2982	kernel-checked	CleanReg	line	`CleanReg` is not a gap to be filled. It is refuted, kernel-checked
HANDOFF.md	3000	proved	searchO	near	where it matters. §h reported the regular branch as proved, and it is —
HANDOFF.md	3024	OPEN	BigAnte	near	as OPEN.
HANDOFF.md	3032	OPEN		none	The question left OPEN in §k is closed, NEGATIVELY, and I got it wrong
HANDOFF.md	3080	refuted		none	is not refuted by that cell. The repair direction for (S3) is therefore
HANDOFF.md	3091	kernel-checked	sepEntry,nleEntry,frjCertEntry,escEntry	line	— `sepEntry`/`nleEntry`/`frjCertEntry`/`escEntry`, each a kernel-checked
HANDOFF.md	3156	proved	gbuInv6	block	from a lemma proved back in the IPC layer:
HANDOFF.md	3168	REFUTED	rcirc_not_invertible,Gtc	near	i.e. Lemma 9 clause 12. That clause is REFUTED in general
HANDOFF.md	3175	refuted	refutedCleanly_circIn	near	refuted, `◯Z ∈ Sf^R(G)`: `D ▷ (Ω ⇒g Z)` ⟹ `D ▷ (Ω ⇒g ◯Z)`.**
HANDOFF.md	3187	provable		none	So the whole of S3 now rests on ONE database lemma, provable or
HANDOFF.md	3193	REFUTED		none	## 2026-08-31a — (★★) REFUTED; and the sweep finished with SIX misses
HANDOFF.md	3249	refuted		none	source. A disjunctive goal is refuted by `⋈^∨`, so the shape to
HANDOFF.md	3301	provable		none	"Directive: ""now go back to proving (★)"". (★) is not provable-or-refutable"
HANDOFF.md	3309	proved	rcircI	near	transfers by the already-proved
HANDOFF.md	3330	refuted	Gcc	line	the regular one, `∀w. w ⊩ Ψ → w ⊩ C`, and `Gcc` is refuted by the
HANDOFF.md	3366	machine-checked	Lift	line	`Lift`, minus `⊃∉`), why, what is already machine-checked, and stages
HANDOFF.md	3383	OPEN	rcircI,laxR	line	`rcirc`/`rcircI` verbatim; `laxR` at the regular judgment is OPEN and
HANDOFF.md	3400	PROVED		none	## 2026-08-31f — F4 PROVED: Gbu◯ is complete in itself
HANDOFF.md	3409	kernel-checked	GbuIC	line	kernel-checked screens: `GbuIC` non-monotone, no modus ponens) →
HANDOFF.md	3425	PROVED	searchW	near	## 2026-09-01h — searchW complete: the Gbu◯/FRJW cell dichotomy is PROVED
HANDOFF.md	3427	sorry-free	searchW	line	`searchW` (wip/gbu_frjw_search.lean) is sorry-free and pinned
HANDOFF.md	3431	proved		none	approved calculus change; soundnessW re-proved, Classical.choice-
HANDOFF.md	3445	PROVED		none	T-A (kept-chain dominance) PROVED, with parameter growth.
HANDOFF.md	3446	PROVED		none	T-B monotonicity PROVED for all 21 FRJW rules (barren/fallible/
HANDOFF.md	3455	OPEN		none	OPEN: the constructor of (db, DBClosed) per G — saturation +
HANDOFF.md	3464	sorry-free		none	`wip/gbu_frjw_saturate.lean` (frjw-dev @ a97787b), all sorry-free,
HANDOFF.md	3507	proved	searchW	line	rule, proved once) and its uniform consumption in `searchW` as the
HANDOFF.md	3572	OPEN	_mono	near	"its ledger rows Thm 8/9/10 OPEN → CLOSED for FRJW; its ""Lemma 9, 10"
HANDOFF.md	3586	REFUTED	Rm	near	REFUTED by the four-world model `wip/quot_cm.lean` (kernel-checked,
HANDOFF.md	3586	kernel-checked	Rm	near	REFUTED by the four-world model `wip/quot_cm.lean` (kernel-checked,
HANDOFF.md	3659	REFUTED		none	## 2026-09-02 (evening, later) — the practical decider campaign opens: A2 REFUTED by design; the output layer designed
HANDOFF.md	3678	REFUTED	RefAt.ups	near	A2 REFUTED** (`docs/a2-arity.md`). The restriction `Θ^⊃/Υ` of
HANDOFF.md	3693	OPEN		none	What replaces A2** (OPEN, designed): (B1) same-goal premises are
HANDOFF.md	3696	proved		none	designed cell, then proved; they make the checker's join clauses a
HANDOFF.md	3708	refuted	Kripke.decForce,Tab,PLLDiagram	near	quotient (the ≤-quotient is refuted, `wip/quot_cm.lean`); SVG by
HANDOFF.md	3718	refuted		none	## 2026-09-02 (night) — the B1/B2 designed cells: B1 survives, B2 refuted and corrected to B2′
HANDOFF.md	3734	REFUTED	restrictC	near	B2** (promise family cut to a hitting set for `⋃Ξ^◯`): REFUTED
HANDOFF.md	3744	PROVED		none	## 2026-09-02 (late night) — B1 and B2′ PROVED as general lemmas; the output-layer decisions taken
HANDOFF.md	3804	proved	joinCirc,Cl	near	`Corner.lean:205–215`), and the proved B1 assumes the strict one. A
HANDOFF.md	3808	proved	Cl	near	by size induction, PLAUSIBLE, not proved (build item 1); the shape
HANDOFF.md	3822	sorry-free		none	§6 are built (status table in its new §8), sorry-free, pins
HANDOFF.md	3882	PROVED	decideOfStore,answerOf	line	`decideOfStore`) → `Answer φ`/`answerOf` (the §4.4 seam). PROVED:
HANDOFF.md	3885	REFUTED	Tab	line	REFUTED: raw + minimised `Tab`, SVG per `--view=min|calc|both`, and a
HANDOFF.md	3891	REFUTED		none	Evidence**: `◯p ⊃ p` REFUTED with a CHECKED certificate
HANDOFF.md	3892	PROVED		none	(`[propext, Quot.sound]` guarded); `◯◯p ⊃ ◯p` PROVED with the
HANDOFF.md	3895	PROVED		none	proof object — PROVED in 301 ms; ten further cells all with known
HANDOFF.md	3899	provable	Tm.pretty	near	provable `p ⊃ p` → Lean REJECTS (decide disproves); term snippet
HANDOFF.md	3899	disproves	Tm.pretty	near	provable `p ⊃ p` → Lean REJECTS (decide disproves); term snippet
HANDOFF.md	3929	proved	List.mem_sublists,sublistsLen,mem_sublistsLen	line	`List.mem_sublists`, `sublistsLen`, `mem_sublistsLen` — proved
HANDOFF.md	3952	PROVED		none	off): **57 PROVED, 40 REFUTED, 2 undecided**; 80 SVGs, 97 `.lean`
HANDOFF.md	3952	REFUTED		none	off): **57 PROVED, 40 REFUTED, 2 undecided**; 80 SVGs, 97 `.lean`
HANDOFF.md	3984	PROVED		none	PROVED, `[propext, Classical.choice, Quot.sound]` unless stated:
HANDOFF.md	4000	REFUTED	pll_ui_R_escW,no_inv_of_model,Inv,PQHard,SatE2RD	near	REFUTED (kernel-checked): the per-station reset; the naive
HANDOFF.md	4000	kernel-checked	pll_ui_R_escW,no_inv_of_model,Inv,PQHard,SatE2RD	near	REFUTED (kernel-checked): the per-station reset; the naive
HANDOFF.md	4004	OPEN	StabilisationAllP,PQHard	line	OPEN: N4 for PLL, i.e. `StabilisationAllP`; equivalently `PQHard`
HANDOFF.md	4008	OPEN	interpR,EscBindOpenR	near	itself: OPEN, in neither direction, as it has been throughout.
HANDOFF.md	4032	PROVED	Herbrand,HerbrandFix,HerbrandLLP	near	PROVED, `◯`-free pass: Lloyd / van Emden–Kowalski for Horn programs
HANDOFF.md	4037	PROVED	CLPCore,CLPOper,HerbrandCLP.world2_free,CLPAbstract	near	PROVED, `◯` pass: Thm 6.3, Lemmas 8.3/8.4, Thm 9.7, Thm 6.8 (arbitrary
HANDOFF.md	4041	REFUTED	ModalRelation	line	REFUTED: modelling `◯` with `Rm = Ri` (`ModalRelation`: such models validate
HANDOFF.md	4045	proved	CLPEngine,CLPExamples,CLPBench	near	by a proved-sound checker; certified ℚ solver with witness and Farkas
HANDOFF.md	4049	REFUTED	HerbrandCLP.p66_refuted	line	REFUTED: the draft's Prop 6.6, second half (`HerbrandCLP.p66_refuted`,
HANDOFF.md	4076	PROVED	body_circ_to_plain	line	`body_circ_to_plain` PROVED, converse REFUTED by a two-world countermodel;
HANDOFF.md	4076	REFUTED	body_circ_to_plain	line	`body_circ_to_plain` PROVED, converse REFUTED by a two-world countermodel;
HANDOFF.md	4104	REFUTED	dstr_dup,not_dup_dstr	line	`dstr_dup` (identity up to ⊣⊢), `not_dup_dstr` (REFUTED: the round trip
HANDOFF.md	4110	PROVED	PTree,ATree,Expand,ExpandA,Step,SLDStep.goal_step,CProof	near	rule shapes, `cstr` ↦ `top`). PROVED: every SLD step projects to a
HANDOFF.md	4116	PROVED	CLPMachine	line	Later the same evening, also PROVED in `CLPMachine`: LIFTING — a Table 2
HANDOFF.md	4122	provable	ExpandAt,ExpandAt.diamond,satOK	near	Pruning put back: for `ok` closed under provable weakening (satisfiability
HANDOFF.md	4126	OPEN	SLDSteps.noPrune_iff	near	never which trees are reachable with an acceptable store. Still OPEN:
HANDOFF.md	4142	REFUTED	not_prv_or_circ_to_or	line	converse REFUTED (`not_prv_or_circ_to_or`, two-world model `m2`),
HANDOFF.md	4188	OPEN		none	"OPEN on the paper itself: the content (""extremely poor atm"", Matthew) —"
HANDOFF.md	4405	machine-checked		none	repository's stated results are machine-checked IN THE MERGED TREE, under which
HANDOFF.md	4406	OPEN		none	axioms, and which are OPEN — and a conflict-free merge had just broken four
HANDOFF.md	4442	machine-checked		none	"""machine-checked modulo two named holes"". The number that matters is the 2,513"
HANDOFF.md	4451	unverified		none	unverified modules into one is Matthew's call.
HANDOFF.md	4468	PROVED	Meta,RNDB,Certified,DecideTools,Tools,FRJO	near	`docs/disproof-handoff.md`'s PROVED claim about `FRJO/Recon.lean` had sat
HANDOFF.md	4619	proved	preR_closed	line	Branch `ledger`. `preR_closed` was proved three times — `FRJ/Extract.lean:657`,
HANDOFF.md	4700	sorry-free	FRJ.tag_cone,V.tag_cone,W.tag_cone	near	sorry-free.
HANDOFF.md	4739	proved	enumOf,coverOf,refutedCleanly_at,refutedCleanly_or,refutedCleanly_circ,gbuInv7	near	declarations were proved twice**, once over FRJV in `FRJ/Gbu/DB.lean` +
HANDOFF.md	4793	PROVED		none	## 2026-09-18 — a PROVED result the ledger could not see, and one broken import
HANDOFF.md	4797	OPEN		none	1,751 of them citing a declaration (51%), 1,013 CONFIRMED, 70 STALE-OPEN, 3
HANDOFF.md	4799	machine-checked		none	"(""machine-checked **modulo two named holes**"", whose holes share the line with"
HANDOFF.md	4803	PROVED	hasUI_of_stabilises	near	`stabilises_of_hasUI′` — **PROVED both ways `[propext, Classical.choice,
HANDOFF.md	4819	PROVED	FRJO	line	This is the `FRJO` hole a second time**: a documented PROVED result sitting
HANDOFF.md	4837	sorry-free	sorryAx,SemUI	near	They are sorry-free.** Over the environment they generate — 29,214
LaxBlueprint/Chapters/Development.lean	126	theorem	PLLND.conservativity	line	"theorem ""conservativity"""
LaxBlueprint/Chapters/Development.lean	127	provable		none	PLL is conservative over IPL: a modality-free formula is provable in the lax
LaxBlueprint/Chapters/Development.lean	128	provable		none	system exactly when it is provable intuitionistically. So the modality adds
LaxBlueprint/Chapters/Development.lean	157	theorem	PLLND.ConstraintModel.force_hered	line	"theorem ""force_hered"""
LaxBlueprint/Chapters/Development.lean	169	theorem	PLLND.soundness	line	"theorem ""soundness"""
LaxBlueprint/Chapters/Development.lean	170	proved		none	Soundness: everything derivable is valid. The easy direction, proved by
LaxBlueprint/Chapters/Development.lean	200	theorem	PLLND.truth_lemma	line	"theorem ""truth_lemma"""
LaxBlueprint/Chapters/Development.lean	207	theorem	PLLND.completeness	line	"theorem ""completeness"""
LaxBlueprint/Chapters/Development.lean	215	proved		none	Completeness is proved *twice*, by routes with different logical
LaxBlueprint/Chapters/Development.lean	216	machine-checked	PLLND.completeness	near	strength, and the difference is machine-checked rather than asserted:
LaxBlueprint/Chapters/Development.lean	234	theorem	PLLND.valid_iff_provable	line	"theorem ""adequacy"""
LaxBlueprint/Chapters/FRJW.lean	24	disproves		none	proves; `FRJW(G)` disproves; both live over the signed subformulas of a
LaxBlueprint/Chapters/FRJW.lean	70	theorem	FRJ.V.WCounter.no_irregular_circ_imp_self	line	"theorem ""duality_hole"""
LaxBlueprint/Chapters/FRJW.lean	78	theorem	FRJ.Gbu.not_gbuIC_Gcc	line	"theorem ""gbu_gap"""
LaxBlueprint/Chapters/FRJW.lean	82	theorem	FRJ.Gbu.provableV_Gcc,FRJ.V.RBar.not_force_of_rootAbove	line	"theorem ""provable_gcc"""
LaxBlueprint/Chapters/FRJW.lean	99	theorem	FRJ.FRJWr,FRJ.FRJWi,FRJ.DisprovableW	line	"theorem ""w1_calculus"""
LaxBlueprint/Chapters/FRJW.lean	106	theorem	FRJ.disprovableW_of_provableV	line	"theorem ""w2_conservativity"""
LaxBlueprint/Chapters/FRJW.lean	109	Proved		none	Proved before soundness, because it is what licenses reusing the FRJV
LaxBlueprint/Chapters/FRJW.lean	113	theorem	FRJ.soundnessW	line	"theorem ""w3_soundness"""
LaxBlueprint/Chapters/FRJW.lean	178	theorem	FRJ.Gbu.W.searchW,FRJ.Gbu.W.dichotomyW	line	"theorem ""dichotomy_cell"""
LaxBlueprint/Chapters/FRJW.lean	194	proposition	FRJ.Gbu.W.gbuInv5	line	"proposition ""inversion_bank"""
LaxBlueprint/Chapters/FRJW.lean	202	refuted		none	one per `Gbu◯` rule. Contrapositively: if the conclusion is not refuted,
LaxBlueprint/Chapters/FRJW.lean	231	theorem	FRJ.Gbu.W.frjw_complete,FRJ.Gbu.W.gbuw_complete,FRJ.Gbu.W.decidePLL,FRJ.Gbu.W.provableGbuC_iff_pll,FRJ.Gbu.W.disprovableW_iff_not_pll	line	"theorem ""crown"""
LaxBlueprint/Chapters/FRJW.lean	250	theorem	FRJ.Gbu.W.PLL_iff_laxND,FRJ.Gbu.W.finite_poset_model_property,FRJ.Gbu.W.decideLaxND	line	"theorem ""crown_syntactic"""
LaxBlueprint/Chapters/Normalisation.lean	35	theorem	PLLND.not_step_of_nf	line	"theorem ""not_step_of_nf"""
LaxBlueprint/Chapters/Normalisation.lean	41	theorem	PLLND.nf_or_step	line	"theorem ""progress"""
LaxBlueprint/Chapters/Normalisation.lean	48	theorem	PLLND.nf_of_SCh	line	"theorem ""weak_normalisation"""
LaxBlueprint/Chapters/Normalisation.lean	65	theorem	PLLND.local_confluence	line	"theorem ""local_confluence"""
LaxBlueprint/Chapters/Normalisation.lean	69	theorem	PLLND.confluence	line	"theorem ""confluence"""
LaxBlueprint/Chapters/Normalisation.lean	75	theorem	PLLND.normal_form_unique	line	"theorem ""nf_unique"""
LaxBlueprint/Chapters/Normalisation.lean	80	theorem	PLLND.conv_iff_joinable	line	"theorem ""conv_joinable"""
LaxBlueprint/Chapters/Normalisation.lean	85	theorem	PLLND.conv_iff_normalize_eq	line	"theorem ""conv_decidable"""
LaxBlueprint/Chapters/RN.lean	38	conjectures		none	conjectures recorded alongside the regularities there are deliberately not
LaxBlueprint/Chapters/RN.lean	47	theorem	PLLND.LaxInfinite.closed_lax_infinite	line	"theorem ""rn_infinite"""
LaxBlueprint/Chapters/RN.lean	49	sorry-free		none	formulas has infinitely many classes. Reduced, sorry-free, to the
LaxBlueprint/Chapters/RN.lean	57	theorem	PLLND.NegFour.neg_exactly_four	line	"theorem ""rn_bool_four"""
LaxBlueprint/Chapters/RN.lean	131	proved		none	# What is proved
LaxBlueprint/Chapters/RN.lean	137	theorem	PLLND.RNEmbed.rn_classification,PLLND.RNEmbed.image_classification	line	"theorem ""rn_classification"""
LaxBlueprint/Chapters/RN.lean	156	theorem	PLLND.RNEmbed.complement_infinite_final	line	"theorem ""rn_complement_infinite"""
LaxBlueprint/Chapters/RN.lean	162	theorem	PLLND.RNEmbed.width_infinite,PLLND.RNEmbed.gap_incomparable	line	"theorem ""rn_width"""
LaxBlueprint/Chapters/RN.lean	197	kernel-checked		none	entry with a negative relation (`⊬`) carries instead a kernel-checked
LaxBlueprint/Chapters/RN.lean	227	OPEN		none	OPEN — extension to more complex formulas.
LaxBlueprint/Chapters/RN.lean	242	conjecture		none	depth-two stratum is as a generated object. The construction conjecture
LaxBlueprint/Chapters/RN.lean	248	OPEN		none	catalogue decides it either way, and it is recorded as OPEN.
LaxBlueprint/Chapters/StrongNorm.lean	23	machine-checked		none	established by machine-checked counterexamples. Strong normalisation of
LaxBlueprint/Chapters/StrongNorm.lean	42	theorem	PLLND.assoc_sn	line	"theorem ""assoc_sn"""
LaxBlueprint/Chapters/StrongNorm.lean	59	theorem	PLLND.Red.sn	line	"theorem ""red_sn"""
LaxBlueprint/Chapters/StrongNorm.lean	64	theorem	PLLND.beta_sn	line	"theorem ""beta_sn"""
LaxBlueprint/Chapters/StrongNorm.lean	70	theorem	PLLND.step_split	line	"theorem ""step_split"""
LaxBlueprint/Chapters/StrongNorm.lean	89	machine-checked	Counterexamples	line	The witnesses are machine-checked, in the `Counterexamples` namespace at
LaxBlueprint/Chapters/StrongNorm.lean	117	theorem	PLLND.fundamental_step	line	"theorem ""fundamental_step"""
LaxBlueprint/Chapters/StrongNorm.lean	123	theorem	PLLND.strong_normalisation	line	"theorem ""strong_normalisation"""
LaxBlueprint/Chapters/StrongNorm.lean	130	theorem	PLLND.Tm.normalize_spec	line	"theorem ""normalize_spec"""
LaxBlueprint/Chapters/Terms.lean	54	theorem	PLLND.Tm.cut	line	"theorem ""cut"""
LaxBlueprint/Chapters/Tools.lean	67	PROVED		none	development. A result is PROVED only when it is sorry-free and its axiom
LaxBlueprint/Chapters/Tools.lean	67	sorry-free		none	development. A result is PROVED only when it is sorry-free and its axiom
LaxBlueprint/Chapters/UI.lean	16	proved		none	deliberately written to say which parts are proved, which are stopped, and
LaxBlueprint/Chapters/UI.lean	24	proved	PLL_UI	near	through N3 is proved, N5 and N6 are proved relative to N4, and what is not
LaxBlueprint/Chapters/UI.lean	25	proved	PLL_UI	near	proved is carried as a *named obligation in a signature* rather than as a
LaxBlueprint/Chapters/UI.lean	27	proved	PLL_UI	near	its `◯`-free instance proved, and the PLL case resting on the *cofinality of
LaxBlueprint/Chapters/UI.lean	33	proved		none	leaves proved.
LaxBlueprint/Chapters/UI.lean	39	refuted	interpQ,PQHard,interpR,PQEquiv	near	refuted the naive induction for it. §4.29 onward re-founded the reduction on
LaxBlueprint/Chapters/UI.lean	57	proved		none	the WP2 nodes: `wip/ui_routeB_n3.lean` is proved and pinned, but N7 plans
LaxBlueprint/Chapters/UI.lean	59	proved	LJF.OFuelPCofinal,WellFounded.fix	near	N0c and N0d: proved and pinned, but attaching them means importing
LaxBlueprint/Chapters/UI.lean	82	proved		none	The proved starting point. Uniform interpolation strengthens this to an
LaxBlueprint/Chapters/UI.lean	86	theorem	PLLND.SC.maehara	line	"theorem ""maehara"""
LaxBlueprint/Chapters/UI.lean	101	theorem	PLLND.craig_interpolation	line	"theorem ""craig"""
LaxBlueprint/Chapters/UI.lean	105	proved	SC	line	`Γ₂, C`. Since `SC` is proved equivalent to natural deduction, the Hilbert
LaxBlueprint/Chapters/UI.lean	112	theorem	PLLND.craig_implication	line	"theorem ""craig_imp"""
LaxBlueprint/Chapters/UI.lean	146	kernel-checked	interpP,interpF	near	every station without the three parked shapes, kernel-checked at fuels
